kood,korpus,tekstikeel,tekstityyp,elukoht,taust,vanus,sugu,emakeel,kodukeel,keeletase,haridus,abivahendid
doc_411069715520_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715521_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715522_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715523_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715524_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715525_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715526_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715527_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715528_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715529_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715530_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715531_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715532_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715533_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715534_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715535_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715536_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715537_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715538_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715539_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715540_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715541_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715542_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715543_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715544_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715545_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715546_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715547_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715548_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715549_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715550_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715551_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715552_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715553_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715554_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715555_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715556_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715557_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715558_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715559_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715560_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715561_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715562_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715563_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715564_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715565_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715566_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715567_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715568_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715569_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715570_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715571_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715572_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715573_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715574_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715575_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715576_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715577_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715578_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715579_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715580_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715581_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715582_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715583_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715584_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715585_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715586_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715587_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715588_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715589_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715590_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715591_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715592_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715593_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715594_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715595_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715596_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715597_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715598_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715599_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715600_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715601_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715602_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715603_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715604_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715605_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715606_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715607_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715608_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715609_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715610_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715611_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715612_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715613_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715614_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715615_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715616_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715617_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715618_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715619_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715620_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715621_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715622_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715623_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715624_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715625_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715626_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715627_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_411069715628_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715629_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715630_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715631_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715632_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715633_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715634_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715635_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715636_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715637_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715638_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715639_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715640_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715641_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715642_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715643_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715644_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715645_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715646_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715647_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715648_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715649_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715650_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715651_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715652_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715653_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715654_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715655_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715656_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715657_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715658_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715659_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715660_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715661_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715662_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715663_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715664_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715665_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715666_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715667_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715668_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715669_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715670_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715671_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715672_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715673_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715674_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715675_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715676_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715677_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715678_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715679_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715680_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715681_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715682_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715683_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715684_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715685_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715686_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715687_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715688_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715689_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715690_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715691_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715692_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715693_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715694_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715695_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715696_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715697_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715698_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715699_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715700_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715701_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715702_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715703_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715704_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715705_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715706_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715707_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715708_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715709_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715710_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715711_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715712_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715713_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715714_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715715_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715716_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715717_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715718_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715719_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715720_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715721_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715722_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715723_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715724_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715725_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715726_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715727_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715728_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715729_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715730_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715731_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715732_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715733_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715734_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715735_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715736_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715737_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715738_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715739_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715740_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715741_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715742_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715743_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715744_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715745_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715746_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_411069715747_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715748_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_411069715749_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_414777231683_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,C1,NA,NA
doc_41618862214_item,cFOoRQekA,eesti,vastkys,tallinn,op,kuni18,mees,vene,vene,B,kesk,ei
doc_41618862215_item,cFOoRQekA,eesti,vastkys,tallinn,op,kuni18,mees,vene,vene,B,kesk,ei
doc_41618862216_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,mees,vene,vene,B,kesk,ei
doc_41618862217_item,cFOoRQekA,eesti,vastkys,tallinn,op,kuni26,mees,vene,vene,B,kesk,ei
doc_41618862218_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_41618862219_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_41618862220_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,mees,vene,vene,B,kesk,ei
doc_41618862221_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_41618862222_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,naine,vene,vene,B,kesk,ei
doc_41618862223_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,mees,vene,vene,B,kesk,ei
doc_41618862224_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,mees,vene,vene,B,kesk,ei
doc_41618862225_item,cFOoRQekA,eesti,vastkys,tallinn,ylop,kuni26,mees,vene,vene,B,kesk,ei
doc_418635605015_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605016_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605017_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605018_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605019_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605020_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605021_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605022_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605023_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605024_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_418635605025_item,clWmOIrLa,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
